scenario_id,group,true_pipe,sensor,mae,rmse,r2
scenario_00051,pipe-1,1,Q2a,6e-05,6.9e-05,0.9415
scenario_00051,pipe-1,1,Q4a,3e-05,7.3e-05,-148.5194
scenario_00051,pipe-1,1,Q5a,5.2e-05,0.000139,0.5017
scenario_00051,pipe-1,1,OVERALL,0.082,,
scenario_00052,pipe-1,1,P2,0.084572,0.092645,-52.4261
scenario_00052,pipe-1,1,P3,0.001583,0.003005,0.9933
scenario_00052,pipe-1,1,P5,0.035939,0.077661,0.7954
scenario_00052,pipe-1,1,P6,0.025776,0.044285,0.5623
scenario_00052,pipe-1,1,Q2a,7.4e-05,8.1e-05,-11.5594
scenario_00052,pipe-1,1,Q4a,7e-06,1.6e-05,0.4818
scenario_00052,pipe-1,1,Q5a,5e-06,9e-06,0.0
scenario_00052,pipe-1,1,OVERALL,0.021137,,
scenario_00053,pipe-1,1,P2,0.084464,0.092522,0.068
scenario_00053,pipe-1,1,P3,0.004935,0.012376,0.9958
scenario_00053,pipe-1,1,P5,0.081719,0.147579,0.7765
scenario_00053,pipe-1,1,P6,0.092196,0.160304,0.72
scenario_00053,pipe-1,1,Q2a,7.6e-05,8.1e-05,0.1371
scenario_00053,pipe-1,1,Q4a,1.7e-05,2.9e-05,-48.8787
scenario_00053,pipe-1,1,Q5a,1.9e-05,3.2e-05,-7678.2991
scenario_00053,pipe-1,1,OVERALL,0.037632,,
scenario_00054,pipe-1,1,P2,0.088394,0.096931,-0.0744
scenario_00054,pipe-1,1,P3,0.007601,0.012094,0.9993
scenario_00054,pipe-1,1,P5,0.185044,0.282052,0.7609
scenario_00054,pipe-1,1,P6,0.094969,0.131302,0.9205
scenario_00054,pipe-1,1,Q2a,6.8e-05,7.4e-05,0.9283
scenario_00054,pipe-1,1,Q4a,3.7e-05,5.6e-05,0.3286
scenario_00054,pipe-1,1,Q5a,2e-05,2.7e-05,-2.4065
scenario_00054,pipe-1,1,OVERALL,0.053733,,
scenario_00055,pipe-1,1,P2,0.084371,0.092424,-103.7564
scenario_00055,pipe-1,1,P3,0.001486,0.003038,0.9925
scenario_00055,pipe-1,1,P5,0.016412,0.039154,0.6395
scenario_00055,pipe-1,1,P6,0.026497,0.075961,0.8029
scenario_00055,pipe-1,1,Q2a,7.4e-05,8.1e-05,-11.0233
scenario_00055,pipe-1,1,Q4a,3e-06,8e-06,0.0
scenario_00055,pipe-1,1,Q5a,5e-06,1.6e-05,0.5054
scenario_00055,pipe-1,1,OVERALL,0.018407,,
scenario_00056,pipe-1,1,P2,0.085745,0.093935,-16.2858
scenario_00056,pipe-1,1,P3,0.002365,0.003852,0.9981
scenario_00056,pipe-1,1,P5,0.081375,0.096016,0.8393
scenario_00056,pipe-1,1,P6,0.079617,0.106322,0.6877
scenario_00056,pipe-1,1,Q2a,7.3e-05,8e-05,-0.7424
scenario_00056,pipe-1,1,Q4a,1.7e-05,2e-05,0.4119
scenario_00056,pipe-1,1,Q5a,1.7e-05,2.2e-05,-0.1366
scenario_00056,pipe-1,1,OVERALL,0.035601,,
scenario_00057,pipe-1,1,P2,0.087496,0.095985,0.1355
scenario_00057,pipe-1,1,P3,0.014211,0.037417,0.9941
scenario_00057,pipe-1,1,P5,0.274245,0.584735,0.6146
scenario_00057,pipe-1,1,P6,0.600227,1.423132,0.7325
scenario_00057,pipe-1,1,Q2a,6.6e-05,7.5e-05,0.9395
scenario_00057,pipe-1,1,Q4a,5.2e-05,0.000111,-237.9103
scenario_00057,pipe-1,1,Q5a,9.5e-05,0.000214,0.4594
scenario_00057,pipe-1,1,OVERALL,0.139485,,
scenario_00058,pipe-1,1,P2,0.085019,0.093141,-15.8691
scenario_00058,pipe-1,1,P3,0.002311,0.003987,0.998
scenario_00058,pipe-1,1,P5,0.099035,0.220881,0.7844
scenario_00058,pipe-1,1,P6,0.057012,0.111783,0.5922
scenario_00058,pipe-1,1,Q2a,7.3e-05,8e-05,-0.7964
scenario_00058,pipe-1,1,Q4a,2e-05,4.4e-05,0.4758
scenario_00058,pipe-1,1,Q5a,1.2e-05,2.3e-05,0.0
scenario_00058,pipe-1,1,OVERALL,0.034783,,
scenario_00059,pipe-1,1,P2,0.089173,0.09785,0.3303
scenario_00059,pipe-1,1,P3,0.011808,0.023258,0.9983
scenario_00059,pipe-1,1,P5,1.225541,2.030098,0.6422
scenario_00059,pipe-1,1,P6,0.523961,0.80184,0.4643
scenario_00059,pipe-1,1,Q2a,6.6e-05,7.3e-05,0.958
scenario_00059,pipe-1,1,Q4a,0.00019,0.000307,0.3043
scenario_00059,pipe-1,1,Q5a,0.000102,0.000155,-35.5186
scenario_00059,pipe-1,1,OVERALL,0.264406,,
scenario_00060,pipe-1,1,P2,0.085594,0.093787,-4.1981
scenario_00060,pipe-1,1,P3,0.002871,0.005664,0.9991
scenario_00060,pipe-1,1,P5,0.083077,0.138349,0.8939
scenario_00060,pipe-1,1,P6,0.058878,0.08279,0.9584
scenario_00060,pipe-1,1,Q2a,7.3e-05,8e-05,0.6009
scenario_00060,pipe-1,1,Q4a,1.7e-05,2.9e-05,0.4957
scenario_00060,pipe-1,1,Q5a,1.3e-05,1.8e-05,0.6304
scenario_00060,pipe-1,1,OVERALL,0.032932,,
scenario_00061,pipe-1,1,P2,0.093708,0.103014,0.7082
scenario_00061,pipe-1,1,P3,0.024267,0.041784,0.9949
scenario_00061,pipe-1,1,P5,2.334336,2.792118,0.253
scenario_00061,pipe-1,1,P6,0.95184,1.111871,0.0098
scenario_00061,pipe-1,1,Q2a,6.4e-05,7e-05,0.9572
scenario_00061,pipe-1,1,Q4a,0.000361,0.000424,-0.5936
scenario_00061,pipe-1,1,Q5a,0.000183,0.000215,0.0
scenario_00061,pipe-1,1,OVERALL,0.486394,,
scenario_00062,pipe-1,1,P2,0.08738,0.095823,-0.1527
scenario_00062,pipe-1,1,P3,0.006311,0.011534,0.9993
scenario_00062,pipe-1,1,P5,0.14762,0.34367,0.8203
scenario_00062,pipe-1,1,P6,0.093625,0.179171,0.8449
scenario_00062,pipe-1,1,Q2a,6.9e-05,7.6e-05,0.9185
scenario_00062,pipe-1,1,Q4a,2.9e-05,6.4e-05,0.5041
scenario_00062,pipe-1,1,Q5a,1.9e-05,3.7e-05,-4.4159
scenario_00062,pipe-1,1,OVERALL,0.047865,,
scenario_00063,pipe-1,1,P2,0.098403,0.119996,-3.0529
scenario_00063,pipe-1,1,P3,0.037299,0.112858,0.8342
scenario_00063,pipe-1,1,P5,0.258293,0.492504,0.142
scenario_00063,pipe-1,1,P6,0.275751,0.503084,0.1053
scenario_00063,pipe-1,1,Q2a,7.3e-05,8.6e-05,0.7641
scenario_00063,pipe-1,1,Q4a,4.1e-05,7.5e-05,-297.791
scenario_00063,pipe-1,1,Q5a,4.5e-05,7.7e-05,0.0
scenario_00063,pipe-1,1,OVERALL,0.095701,,
scenario_00064,pipe-1,1,P2,0.010628,0.011642,-4.4729
scenario_00064,pipe-1,1,P3,0.001188,0.002748,0.9814
scenario_00064,pipe-1,1,P5,0.015477,0.025719,0.5848
scenario_00064,pipe-1,1,P6,0.019253,0.04106,0.7911
scenario_00064,pipe-1,1,Q2a,8e-06,9e-06,0.5259
scenario_00064,pipe-1,1,Q4a,3e-06,5e-06,-2.4687
scenario_00064,pipe-1,1,Q5a,4e-06,9e-06,0.4467
scenario_00064,pipe-1,1,OVERALL,0.006652,,
scenario_00065,pipe-1,1,P2,0.010931,0.011977,0.8961
scenario_00065,pipe-1,1,P3,0.006696,0.014123,0.993
scenario_00065,pipe-1,1,P5,0.259777,0.420587,0.7209
scenario_00065,pipe-1,1,P6,0.160806,0.230018,0.4896
scenario_00065,pipe-1,1,Q2a,1e-05,1.2e-05,0.9896
scenario_00065,pipe-1,1,Q4a,5.2e-05,8.1e-05,0.3093
scenario_00065,pipe-1,1,Q5a,3.3e-05,4.7e-05,-19.9704
scenario_00065,pipe-1,1,OVERALL,0.062615,,
scenario_00066,pipe-1,1,P2,0.011007,0.012066,0.9725
scenario_00066,pipe-1,1,P3,0.014511,0.03377,0.9904
scenario_00066,pipe-1,1,P5,0.155718,0.366566,0.6393
scenario_00066,pipe-1,1,P6,0.303579,0.814747,0.7678
scenario_00066,pipe-1,1,Q2a,1.3e-05,2.3e-05,0.989
scenario_00066,pipe-1,1,Q4a,2.9e-05,6.8e-05,-46.7132
scenario_00066,pipe-1,1,Q5a,5.3e-05,0.000134,0.481
scenario_00066,pipe-1,1,OVERALL,0.069273,,
scenario_00067,pipe-1,1,P2,0.011054,0.012123,0.9831
scenario_00067,pipe-1,1,P3,0.012421,0.021731,0.9969
scenario_00067,pipe-1,1,P5,0.364565,0.571115,0.6419
scenario_00067,pipe-1,1,P6,0.342751,0.533265,0.5087
scenario_00067,pipe-1,1,Q2a,1e-05,1.4e-05,0.9969
scenario_00067,pipe-1,1,Q4a,7e-05,0.00011,-0.4966
scenario_00067,pipe-1,1,Q5a,6.8e-05,0.000104,0.0
scenario_00067,pipe-1,1,OVERALL,0.10442,,
scenario_00068,pipe-1,1,P2,0.010657,0.011671,0.9691
scenario_00068,pipe-1,1,P3,0.001961,0.00486,0.9976
scenario_00068,pipe-1,1,P5,0.042298,0.084232,0.6829
scenario_00068,pipe-1,1,P6,0.040167,0.082965,0.6823
scenario_00068,pipe-1,1,Q2a,1e-05,1e-05,0.9402
scenario_00068,pipe-1,1,Q4a,9e-06,1.8e-05,-6.4153
scenario_00068,pipe-1,1,Q5a,8e-06,1.8e-05,0.0
scenario_00068,pipe-1,1,OVERALL,0.013587,,
scenario_00069,pipe-1,1,P2,0.011355,0.012158,0.8729
scenario_00069,pipe-1,1,P3,0.004564,0.010338,0.9866
scenario_00069,pipe-1,1,P5,0.111889,0.157851,0.6832
scenario_00069,pipe-1,1,P6,0.077191,0.094401,0.604
scenario_00069,pipe-1,1,Q2a,9e-06,1.1e-05,0.9692
scenario_00069,pipe-1,1,Q4a,2.3e-05,3.3e-05,0.2603
scenario_00069,pipe-1,1,Q5a,1.6e-05,2e-05,-0.6106
scenario_00069,pipe-1,1,OVERALL,0.029292,,
scenario_00070,pipe-1,1,P2,0.010681,0.0117,0.2609
scenario_00070,pipe-1,1,P3,0.001066,0.002276,0.9983
scenario_00070,pipe-1,1,P5,0.022024,0.041547,0.6829
scenario_00070,pipe-1,1,P6,0.022292,0.042193,0.8945
scenario_00070,pipe-1,1,Q2a,8e-06,9e-06,0.9345
scenario_00070,pipe-1,1,Q4a,5e-06,9e-06,0.0
scenario_00070,pipe-1,1,Q5a,5e-06,9e-06,0.6432
scenario_00070,pipe-1,1,OVERALL,0.008012,,
scenario_00071,pipe-1,1,P2,0.010739,0.011763,0.6592
scenario_00071,pipe-1,1,P3,0.002086,0.003943,0.9972
scenario_00071,pipe-1,1,P5,0.084884,0.128882,0.7544
scenario_00071,pipe-1,1,P6,0.071585,0.093102,0.3807
scenario_00071,pipe-1,1,Q2a,8e-06,9e-06,0.9656
scenario_00071,pipe-1,1,Q4a,1.8e-05,2.7e-05,0.4319
scenario_00071,pipe-1,1,Q5a,1.5e-05,2e-05,-19.0657
scenario_00071,pipe-1,1,OVERALL,0.024191,,
scenario_00072,pipe-1,1,P2,0.011141,0.012218,0.9825
scenario_00072,pipe-1,1,P3,0.017313,0.031844,0.995
scenario_00072,pipe-1,1,P5,0.16272,0.389916,0.6725
scenario_00072,pipe-1,1,P6,0.304932,0.860578,0.7679
scenario_00072,pipe-1,1,Q2a,1.4e-05,2.1e-05,0.9948
scenario_00072,pipe-1,1,Q4a,3e-05,7.3e-05,-148.5212
scenario_00072,pipe-1,1,Q5a,5.2e-05,0.000139,0.5017
scenario_00072,pipe-1,1,OVERALL,0.070886,,
scenario_00073,pipe-1,1,P2,0.010572,0.011588,0.003
scenario_00073,pipe-1,1,P3,0.001668,0.003194,0.9921
scenario_00073,pipe-1,1,P5,0.037261,0.081533,0.7734
scenario_00073,pipe-1,1,P6,0.026943,0.046159,0.5159
scenario_00073,pipe-1,1,Q2a,8e-06,9e-06,0.8286
scenario_00073,pipe-1,1,Q4a,8e-06,1.7e-05,0.4274
scenario_00073,pipe-1,1,Q5a,6e-06,1e-05,0.0
scenario_00073,pipe-1,1,OVERALL,0.010924,,
scenario_00074,pipe-1,1,P2,0.010641,0.011653,0.9857
scenario_00074,pipe-1,1,P3,0.004756,0.012285,0.9959
scenario_00074,pipe-1,1,P5,0.081583,0.147396,0.7798
scenario_00074,pipe-1,1,P6,0.09202,0.160133,0.7243
scenario_00074,pipe-1,1,Q2a,1.1e-05,1.3e-05,0.9766
scenario_00074,pipe-1,1,Q4a,1.7e-05,2.9e-05,-48.8794
scenario_00074,pipe-1,1,Q5a,1.9e-05,3.2e-05,-7678.3851
scenario_00074,pipe-1,1,OVERALL,0.027007,,
scenario_00075,pipe-1,1,P2,0.011155,0.012233,0.9825
scenario_00075,pipe-1,1,P3,0.007378,0.011835,0.9993
scenario_00075,pipe-1,1,P5,0.185125,0.282069,0.7597
scenario_00075,pipe-1,1,P6,0.094929,0.131332,0.9201
scenario_00075,pipe-1,1,Q2a,7e-06,8e-06,0.9992
scenario_00075,pipe-1,1,Q4a,3.7e-05,5.6e-05,0.3286
scenario_00075,pipe-1,1,Q5a,2e-05,2.7e-05,-2.4066
scenario_00075,pipe-1,1,OVERALL,0.042664,,
scenario_00076,pipe-1,1,P2,0.010636,0.011651,-1.1878
scenario_00076,pipe-1,1,P3,0.001268,0.002817,0.9933
scenario_00076,pipe-1,1,P5,0.016191,0.039174,0.634
scenario_00076,pipe-1,1,P6,0.026255,0.075922,0.8023
scenario_00076,pipe-1,1,Q2a,8e-06,9e-06,0.8408
scenario_00076,pipe-1,1,Q4a,3e-06,8e-06,0.0
scenario_00076,pipe-1,1,Q5a,5e-06,1.6e-05,0.5053
scenario_00076,pipe-1,1,OVERALL,0.007767,,
scenario_00077,pipe-1,1,P2,0.010815,0.011847,0.7231
scenario_00077,pipe-1,1,P3,0.0021,0.003293,0.9986
scenario_00077,pipe-1,1,P5,0.081073,0.095929,0.8397
scenario_00077,pipe-1,1,P6,0.079411,0.106295,0.6908
scenario_00077,pipe-1,1,Q2a,8e-06,9e-06,0.979
scenario_00077,pipe-1,1,Q4a,1.7e-05,2e-05,0.4119
scenario_00077,pipe-1,1,Q5a,1.7e-05,2.2e-05,-0.1366
scenario_00077,pipe-1,1,OVERALL,0.024777,,
scenario_00078,pipe-1,1,P2,0.011039,0.012111,0.9861
scenario_00078,pipe-1,1,P3,0.013857,0.037029,0.9942
scenario_00078,pipe-1,1,P5,0.273889,0.584627,0.6142
scenario_00078,pipe-1,1,P6,0.600446,1.42318,0.7324
scenario_00078,pipe-1,1,Q2a,1.5e-05,2.7e-05,0.992
scenario_00078,pipe-1,1,Q4a,5.2e-05,0.000111,-237.9072
scenario_00078,pipe-1,1,Q5a,9.5e-05,0.000214,0.4594
scenario_00078,pipe-1,1,OVERALL,0.128485,,
scenario_00079,pipe-1,1,P2,0.010719,0.011743,0.7068
scenario_00079,pipe-1,1,P3,0.002156,0.003895,0.9981
scenario_00079,pipe-1,1,P5,0.098935,0.220972,0.7838
scenario_00079,pipe-1,1,P6,0.056832,0.111674,0.5902
scenario_00079,pipe-1,1,Q2a,8e-06,9e-06,0.9789
scenario_00079,pipe-1,1,Q4a,2e-05,4.4e-05,0.4758
scenario_00079,pipe-1,1,Q5a,1.2e-05,2.3e-05,0.0
scenario_00079,pipe-1,1,OVERALL,0.024097,,
scenario_00080,pipe-1,1,P2,0.011703,0.01299,0.9881
scenario_00080,pipe-1,1,P3,0.013829,0.026083,0.9978
scenario_00080,pipe-1,1,P5,1.2281,2.030168,0.642
scenario_00080,pipe-1,1,P6,0.524749,0.80173,0.4636
scenario_00080,pipe-1,1,Q2a,1.3e-05,1.7e-05,0.9977
scenario_00080,pipe-1,1,Q4a,0.00019,0.000307,0.3042
scenario_00080,pipe-1,1,Q5a,0.000102,0.000155,-35.4817
scenario_00080,pipe-1,1,OVERALL,0.254098,,
scenario_00081,pipe-1,1,P2,0.010793,0.011826,0.9151
scenario_00081,pipe-1,1,P3,0.002696,0.005533,0.9992
scenario_00081,pipe-1,1,P5,0.082923,0.138353,0.8937
scenario_00081,pipe-1,1,P6,0.058716,0.082789,0.9582
scenario_00081,pipe-1,1,Q2a,8e-06,9e-06,0.9947
scenario_00081,pipe-1,1,Q4a,1.7e-05,2.9e-05,0.4957
scenario_00081,pipe-1,1,Q5a,1.3e-05,1.8e-05,0.6304
scenario_00081,pipe-1,1,OVERALL,0.022167,,
scenario_00082,pipe-1,1,P2,0.011841,0.013017,0.9953
scenario_00082,pipe-1,1,P3,0.02423,0.042058,0.9948
scenario_00082,pipe-1,1,P5,2.334272,2.792099,0.2529
scenario_00082,pipe-1,1,P6,0.951847,1.111909,0.0092
scenario_00082,pipe-1,1,Q2a,1.9e-05,2.9e-05,0.9927
scenario_00082,pipe-1,1,Q4a,0.000361,0.000424,-0.5936
scenario_00082,pipe-1,1,Q5a,0.000183,0.000215,0.0
scenario_00082,pipe-1,1,OVERALL,0.474679,,
scenario_00083,pipe-1,1,P2,0.014217,0.016655,0.9646
scenario_00083,pipe-1,1,P3,0.022057,0.059284,0.9803
scenario_00083,pipe-1,1,P5,0.176813,0.370451,0.7909
scenario_00083,pipe-1,1,P6,0.134199,0.248158,0.7015
scenario_00083,pipe-1,1,Q2a,1.8e-05,4.1e-05,0.9765
scenario_00083,pipe-1,1,Q4a,2.9e-05,6.4e-05,0.4998
scenario_00083,pipe-1,1,Q5a,2.2e-05,3.9e-05,-5.1757
scenario_00083,pipe-1,1,OVERALL,0.049622,,
scenario_00084,pipe-1,1,P2,0.010991,0.012046,0.9582
scenario_00084,pipe-1,1,P3,0.01678,0.050643,0.9664
scenario_00084,pipe-1,1,P5,0.196329,0.377229,0.4953
scenario_00084,pipe-1,1,P6,0.214077,0.384428,0.4761
scenario_00084,pipe-1,1,Q2a,1.7e-05,3.7e-05,0.9557
scenario_00084,pipe-1,1,Q4a,3.8e-05,7e-05,-259.538
scenario_00084,pipe-1,1,Q5a,4.1e-05,7.1e-05,0.0
scenario_00084,pipe-1,1,OVERALL,0.06261,,
scenario_00085,pipe-1,1,P2,0.032214,0.035289,-18.2036
scenario_00085,pipe-1,1,P3,0.001267,0.002871,0.9824
scenario_00085,pipe-1,1,P5,0.015499,0.025785,0.6057
scenario_00085,pipe-1,1,P6,0.019323,0.041092,0.7946
scenario_00085,pipe-1,1,Q2a,2.7e-05,3e-05,-3.8848
scenario_00085,pipe-1,1,Q4a,3e-06,5e-06,-2.4681
scenario_00085,pipe-1,1,Q5a,4e-06,9e-06,0.4467
scenario_00085,pipe-1,1,OVERALL,0.009762,,
scenario_00086,pipe-1,1,P2,0.033115,0.036283,0.057
scenario_00086,pipe-1,1,P3,0.006724,0.014236,0.9929
scenario_00086,pipe-1,1,P5,0.25962,0.420547,0.7213
scenario_00086,pipe-1,1,P6,0.160839,0.230103,0.489
scenario_00086,pipe-1,1,Q2a,2.4e-05,2.8e-05,0.9403
scenario_00086,pipe-1,1,Q4a,5.2e-05,8.1e-05,0.3093
scenario_00086,pipe-1,1,Q5a,3.3e-05,4.7e-05,-19.9708
scenario_00086,pipe-1,1,OVERALL,0.065772,,
scenario_00087,pipe-1,1,P2,0.033353,0.036562,0.7578
scenario_00087,pipe-1,1,P3,0.014478,0.033471,0.9906
scenario_00087,pipe-1,1,P5,0.15565,0.365935,0.6422
scenario_00087,pipe-1,1,P6,0.303931,0.81542,0.7678
scenario_00087,pipe-1,1,Q2a,2.5e-05,2.9e-05,0.9819
scenario_00087,pipe-1,1,Q4a,2.9e-05,6.8e-05,-46.7073
scenario_00087,pipe-1,1,Q5a,5.3e-05,0.000134,0.481
scenario_00087,pipe-1,1,OVERALL,0.072503,,
scenario_00088,pipe-1,1,P2,0.033491,0.036734,0.8476
scenario_00088,pipe-1,1,P3,0.012378,0.021698,0.997
scenario_00088,pipe-1,1,P5,0.364511,0.571103,0.6408
scenario_00088,pipe-1,1,P6,0.342698,0.533207,0.5093
scenario_00088,pipe-1,1,Q2a,2.3e-05,2.5e-05,0.9895
scenario_00088,pipe-1,1,Q4a,7e-05,0.00011,-0.4966
scenario_00088,pipe-1,1,Q5a,6.8e-05,0.000104,0.0
scenario_00088,pipe-1,1,OVERALL,0.107606,,
scenario_00089,pipe-1,1,P2,0.032299,0.035381,0.6937
scenario_00089,pipe-1,1,P3,0.001971,0.004876,0.9975
scenario_00089,pipe-1,1,P5,0.042238,0.084157,0.679
scenario_00089,pipe-1,1,P6,0.040184,0.082891,0.6777
scenario_00089,pipe-1,1,Q2a,2.9e-05,3.1e-05,0.4841
scenario_00089,pipe-1,1,Q4a,9e-06,1.8e-05,-6.4153
scenario_00089,pipe-1,1,Q5a,8e-06,1.8e-05,0.0
scenario_00089,pipe-1,1,OVERALL,0.016677,,
scenario_00090,pipe-1,1,P2,0.033151,0.036319,0.0193
scenario_00090,pipe-1,1,P3,0.002644,0.004227,0.9979
scenario_00090,pipe-1,1,P5,0.108742,0.156491,0.6925
scenario_00090,pipe-1,1,P6,0.075374,0.093073,0.6255
scenario_00090,pipe-1,1,Q2a,2.7e-05,2.9e-05,0.7711
scenario_00090,pipe-1,1,Q4a,2.3e-05,3.3e-05,0.2594
scenario_00090,pipe-1,1,Q5a,1.6e-05,2e-05,-0.6281
scenario_00090,pipe-1,1,OVERALL,0.031425,,
scenario_00091,pipe-1,1,P2,0.03155,0.034778,-3.7285
scenario_00091,pipe-1,1,P3,0.002481,0.007082,0.9844
scenario_00091,pipe-1,1,P5,0.023442,0.042139,0.6876
scenario_00091,pipe-1,1,P6,0.023664,0.042668,0.8943
scenario_00091,pipe-1,1,Q2a,2.8e-05,3.1e-05,0.2958
scenario_00091,pipe-1,1,Q4a,5e-06,9e-06,0.0
scenario_00091,pipe-1,1,Q5a,5e-06,9e-06,0.6432
scenario_00091,pipe-1,1,OVERALL,0.011596,,
scenario_00092,pipe-1,1,P2,0.032542,0.035648,-2.866
scenario_00092,pipe-1,1,P3,0.002241,0.004222,0.9967
scenario_00092,pipe-1,1,P5,0.085043,0.128931,0.754
scenario_00092,pipe-1,1,P6,0.071715,0.093178,0.3635
scenario_00092,pipe-1,1,Q2a,2.7e-05,2.9e-05,0.6392
scenario_00092,pipe-1,1,Q4a,1.8e-05,2.7e-05,0.4319
scenario_00092,pipe-1,1,Q5a,1.5e-05,2e-05,-19.0664
scenario_00092,pipe-1,1,OVERALL,0.027372,,
scenario_00093,pipe-1,1,P2,0.033766,0.03703,0.8457
scenario_00093,pipe-1,1,P3,0.017372,0.031553,0.9951
scenario_00093,pipe-1,1,P5,0.162775,0.389619,0.6746
scenario_00093,pipe-1,1,P6,0.30502,0.860852,0.7681
scenario_00093,pipe-1,1,Q2a,2.2e-05,2.6e-05,0.992
scenario_00093,pipe-1,1,Q4a,3e-05,7.3e-05,-148.5098
scenario_00093,pipe-1,1,Q5a,5.2e-05,0.000139,0.5017
scenario_00093,pipe-1,1,OVERALL,0.074148,,
scenario_00094,pipe-1,1,P2,0.032319,0.035404,-5.4975
scenario_00094,pipe-1,1,P3,0.00142,0.002872,0.9941
scenario_00094,pipe-1,1,P5,0.035769,0.077604,0.7967
scenario_00094,pipe-1,1,P6,0.025618,0.044245,0.571
scenario_00094,pipe-1,1,Q2a,2.7e-05,3e-05,-0.7241
scenario_00094,pipe-1,1,Q4a,7e-06,1.6e-05,0.4818
scenario_00094,pipe-1,1,Q5a,5e-06,9e-06,0.0
scenario_00094,pipe-1,1,OVERALL,0.013595,,
scenario_00095,pipe-1,1,P2,0.032243,0.035317,0.8598
scenario_00095,pipe-1,1,P3,0.004738,0.01227,0.9958
scenario_00095,pipe-1,1,P5,0.081559,0.147423,0.7743
scenario_00095,pipe-1,1,P6,0.092002,0.16016,0.7171
scenario_00095,pipe-1,1,Q2a,3e-05,3.1e-05,0.8713
scenario_00095,pipe-1,1,Q4a,1.7e-05,2.9e-05,-48.8793
scenario_00095,pipe-1,1,Q5a,1.9e-05,3.2e-05,-7678.3732
scenario_00095,pipe-1,1,OVERALL,0.030087,,
scenario_00096,pipe-1,1,P2,0.033799,0.037064,0.8462
scenario_00096,pipe-1,1,P3,0.007296,0.011622,0.9993
scenario_00096,pipe-1,1,P5,0.185069,0.282082,0.7619
scenario_00096,pipe-1,1,P6,0.094876,0.131265,0.921
scenario_00096,pipe-1,1,Q2a,2.2e-05,2.5e-05,0.9917
scenario_00096,pipe-1,1,Q4a,3.7e-05,5.6e-05,0.3286
scenario_00096,pipe-1,1,Q5a,2e-05,2.7e-05,-2.4065
scenario_00096,pipe-1,1,OVERALL,0.045874,,
scenario_00097,pipe-1,1,P2,0.032239,0.035316,-10.5705
scenario_00097,pipe-1,1,P3,0.001331,0.002866,0.9935
scenario_00097,pipe-1,1,P5,0.01626,0.039184,0.6443
scenario_00097,pipe-1,1,P6,0.026337,0.075943,0.8038
scenario_00097,pipe-1,1,Q2a,2.7e-05,3e-05,-0.6557
scenario_00097,pipe-1,1,Q4a,3e-06,8e-06,0.0
scenario_00097,pipe-1,1,Q5a,5e-06,1.6e-05,0.5054
scenario_00097,pipe-1,1,OVERALL,0.010886,,
scenario_00098,pipe-1,1,P2,0.032871,0.035908,-1.4679
scenario_00098,pipe-1,1,P3,0.002111,0.003337,0.9986
scenario_00098,pipe-1,1,P5,0.110858,0.124154,0.7313
scenario_00098,pipe-1,1,P6,0.095071,0.120569,0.595
scenario_00098,pipe-1,1,Q2a,2.7e-05,2.9e-05,0.7646
scenario_00098,pipe-1,1,Q4a,2.4e-05,2.6e-05,0.0174
scenario_00098,pipe-1,1,Q5a,2.1e-05,2.6e-05,-0.5353
scenario_00098,pipe-1,1,OVERALL,0.034426,,
scenario_00099,pipe-1,1,P2,0.033445,0.036692,0.8752
scenario_00099,pipe-1,1,P3,0.013855,0.036651,0.9944
scenario_00099,pipe-1,1,P5,0.273894,0.584577,0.6154
scenario_00099,pipe-1,1,P6,0.600592,1.423211,0.7326
scenario_00099,pipe-1,1,Q2a,2.8e-05,3.3e-05,0.9882
scenario_00099,pipe-1,1,Q4a,5.2e-05,0.000111,-237.9071
scenario_00099,pipe-1,1,Q5a,9.5e-05,0.000214,0.4594
scenario_00099,pipe-1,1,OVERALL,0.131709,,
scenario_00100,pipe-1,1,P2,0.032491,0.035595,-1.2482
scenario_00100,pipe-1,1,P3,0.002117,0.00379,0.9982
scenario_00100,pipe-1,1,P5,0.098936,0.220988,0.7847
scenario_00100,pipe-1,1,P6,0.056815,0.111646,0.5959
scenario_00100,pipe-1,1,Q2a,2.7e-05,2.9e-05,0.759
scenario_00100,pipe-1,1,Q4a,2e-05,4.4e-05,0.4758
scenario_00100,pipe-1,1,Q5a,1.2e-05,2.3e-05,0.0
scenario_00100,pipe-1,1,OVERALL,0.027203,,
scenario_00101,pipe-1,1,P2,0.034081,0.037398,0.9032
scenario_00101,pipe-1,1,P3,0.011601,0.023153,0.9983
scenario_00101,pipe-1,1,P5,1.225336,2.030105,0.6424
scenario_00101,pipe-1,1,P6,0.524215,0.80184,0.465
scenario_00101,pipe-1,1,Q2a,2.4e-05,2.7e-05,0.9943
scenario_00101,pipe-1,1,Q4a,0.00019,0.000307,0.3043
scenario_00101,pipe-1,1,Q5a,0.000102,0.000155,-35.5197
scenario_00101,pipe-1,1,OVERALL,0.256507,,
scenario_00102,pipe-1,1,P2,0.032707,0.035838,0.2634
scenario_00102,pipe-1,1,P3,0.002687,0.005449,0.9992
scenario_00102,pipe-1,1,P5,0.082943,0.138393,0.894
scenario_00102,pipe-1,1,P6,0.058687,0.082758,0.9585
scenario_00102,pipe-1,1,Q2a,2.7e-05,2.9e-05,0.9461
